Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Squad
2022-11-08,18:30,Serie A,Matchweek 14,Tue,Home,W,2,0,Empoli,2.0,0.3,74.0,36000.0,Giovanni Di Lorenzo,4-3-3,4-3-1-2,Luca Pairetto,Match Report,,Napoli
2022-11-12,15:00,Serie A,Matchweek 15,Sat,Home,W,3,2,Udinese,1.5,0.7,63.0,51000.0,Giovanni Di Lorenzo,4-3-3,3-5-2,Giovanni Ayroldi,Match Report,,Napoli
2023-01-04,20:45,Serie A,Matchweek 16,Wed,Away,L,0,1,Inter,0.9,1.4,64.0,75470.0,Giovanni Di Lorenzo,4-3-3,3-5-2,Simone Sozza,Match Report,,Napoli
2023-01-08,18:00,Serie A,Matchweek 17,Sun,Away,W,2,0,Sampdoria,3.2,0.6,66.0,24490.0,Giovanni Di Lorenzo,4-3-3,3-4-1-2,Rosario Abisso,Match Report,,Napoli
2023-01-13,20:45,Serie A,Matchweek 18,Fri,Home,W,5,1,Juventus,2.1,1.3,60.0,60000.0,Giovanni Di Lorenzo,4-3-3,3-5-2,Daniele Doveri,Match Report,,Napoli
2023-01-17,21:00,Coppa Italia,Round of 16,Tue,Home,D,2 (4),2 (5),Cremonese,,,70.0,32000.0,Elif Elmas,4-2-3-1,3-5-2,Maria Sole Ferrieri Caputi,Match Report,Cremonese won on penalty kicks following extra time,Napoli
2023-01-21,18:00,Serie A,Matchweek 19,Sat,Away,W,2,0,Salernitana,1.4,0.4,74.0,18555.0,Giovanni Di Lorenzo,4-3-3,4-5-1,Daniele Chiffi,Match Report,,Napoli
2023-01-29,20:45,Serie A,Matchweek 20,Sun,Home,W,2,1,Roma,1.0,0.8,56.0,48791.0,Giovanni Di Lorenzo,4-3-3,3-4-3,Daniele Orsato,Match Report,,Napoli
2023-02-05,12:30,Serie A,Matchweek 21,Sun,Away,W,3,0,Spezia,1.9,0.4,69.0,8700.0,Giovanni Di Lorenzo,4-3-3,3-5-2,Marco Di Bello,Match Report,,Napoli
2023-02-12,20:45,Serie A,Matchweek 22,Sun,Home,W,3,0,Cremonese,1.8,0.2,65.0,50250.0,Giovanni Di Lorenzo,4-3-3,3-5-2,Luca Massimi,Match Report,,Napoli
2023-02-17,20:45,Serie A,Matchweek 23,Fri,Away,W,2,0,Sassuolo,1.6,0.8,60.0,15911.0,Giovanni Di Lorenzo,4-3-3,4-3-3,Andrea Colombo,Match Report,,Napoli
2023-02-21,21:00,Champions Lg,Round of 16,Tue,Away,W,2,0,de Eint Frankfurt,2.8,0.4,69.0,47500.0,Giovanni Di Lorenzo,4-3-3,3-4-3,Artur Dias,Match Report,Leg 1 of 2,Napoli
2023-02-25,18:00,Serie A,Matchweek 24,Sat,Away,W,2,0,Empoli,2.5,0.6,55.0,12624.0,Giovanni Di Lorenzo,4-3-3,4-3-1-2,Giovanni Ayroldi,Match Report,,Napoli
2023-03-03,20:45,Serie A,Matchweek 25,Fri,Home,L,0,1,Lazio,0.9,0.2,64.0,45786.0,Giovanni Di Lorenzo,4-3-3,4-3-3,Luca Pairetto,Match Report,,Napoli
2023-03-11,18:00,Serie A,Matchweek 26,Sat,Home,W,2,0,Atalanta,1.3,0.3,60.0,50601.0,Giovanni Di Lorenzo,4-3-3,3-4-1-2,Andrea Colombo,Match Report,,Napoli
2023-03-15,21:00,Champions Lg,Round of 16,Wed,Home,W,3,0,de Eint Frankfurt,2.7,1.1,60.0,49082.0,Giovanni Di Lorenzo,4-3-3,4-2-3-1,Anthony Taylor,Match Report,Leg 2 of 2; Napoli won,Napoli
2023-03-19,15:00,Serie A,Matchweek 27,Sun,Away,W,4,0,Torino,2.3,1.3,52.0,26058.0,Giovanni Di Lorenzo,4-3-3,3-4-3,Matteo Marchetti,Match Report,,Napoli
2023-04-02,20:45,Serie A,Matchweek 28,Sun,Home,L,0,4,Milan,1.2,2.1,60.0,51466.0,Giovanni Di Lorenzo,4-3-3,4-2-3-1,Antonio Rapuano,Match Report,,Napoli
2023-04-07,19:00,Serie A,Matchweek 29,Fri,Away,W,2,1,Lecce,1.1,1.1,68.0,25799.0,Giovanni Di Lorenzo,4-3-3,4-3-3,Gianluca Manganiello,Match Report,,Napoli
2023-04-12,21:00,Champions Lg,Quarter-finals,Wed,Away,L,0,1,it Milan,1.3,1.1,53.0,74742.0,Giovanni Di Lorenzo,4-3-3,4-2-3-1,István Kovács,Match Report,Leg 1 of 2,Napoli
2023-04-15,18:00,Serie A,Matchweek 30,Sat,Home,D,0,0,Hellas Verona,0.4,0.4,79.0,39216.0,Giovanni Di Lorenzo,4-3-3,3-4-1-2,Federico La Penna,Match Report,,Napoli
2023-04-18,21:00,Champions Lg,Quarter-finals,Tue,Home,D,1,1,it Milan,2.2,2.0,73.0,52728.0,Giovanni Di Lorenzo,4-3-3,4-2-3-1,Szymon Marciniak,Match Report,Leg 2 of 2; Milan won,Napoli
2023-04-23,20:45,Serie A,Matchweek 31,Sun,Away,W,1,0,Juventus,1.2,0.4,65.0,39839.0,Giovanni Di Lorenzo,4-3-3,4-4-1-1,Michael Fabbri,Match Report,,Napoli
2023-04-30,15:00,Serie A,Matchweek 32,Sun,Home,D,1,1,Salernitana,1.6,0.3,73.0,54726.0,Giovanni Di Lorenzo,4-3-3,3-4-3,Matteo Marcenaro,Match Report,,Napoli
2023-05-04,20:45,Serie A,Matchweek 33,Thu,Away,D,1,1,Udinese,0.5,0.3,64.0,24911.0,Giovanni Di Lorenzo,4-3-3,3-5-1-1,Rosario Abisso,Match Report,,Napoli
2023-05-07,18:00,Serie A,Matchweek 34,Sun,Home,W,1,0,Fiorentina,2.0,1.1,47.0,46522.0,Giovanni Di Lorenzo,4-3-3,4-2-3-1,Matteo Marchetti,Match Report,,Napoli
2023-05-14,15:00,Serie A,Matchweek 35,Sun,Away,L,0,2,Monza,1.1,1.3,55.0,14455.0,Piotr Zieliński,4-2-3-1,3-4-1-2,Francesco Cosso,Match Report,,Napoli
2023-05-21,18:00,Serie A,Matchweek 36,Sun,Home,W,3,1,Inter,1.7,0.6,70.0,50000.0,Giovanni Di Lorenzo,4-3-3,3-5-2,Livio Marinelli,Match Report,,Napoli
2023-05-28,15:00,Serie A,Matchweek 37,Sun,Away,D,2,2,Bologna,1.4,1.9,48.0,27209.0,Piotr Zieliński,4-3-3,4-2-3-1,Matteo Marcenaro,Match Report,,Napoli
2023-06-04,18:30,Serie A,Matchweek 38,Sun,Home,W,2,0,Sampdoria,2.0,0.6,73.0,55000.0,Giovanni Di Lorenzo,4-3-3,4-4-1-1,Ermanno Feliciani,Match Report,,Napoli
2021-08-22,20:45,Serie A,Matchweek 1,Sun,Home,W,2,0,Venezia,2.2,0.6,56.0,20000.0,Lorenzo Insigne,4-3-3,4-3-3,Gianluca Aureliano,Match Report,,Napoli
2021-08-29,18:30,Serie A,Matchweek 2,Sun,Away,W,2,1,Genoa,1.1,0.4,61.0,20000.0,Lorenzo Insigne,4-3-3,3-5-2,Marco Di Bello,Match Report,,Napoli
2021-09-11,18:00,Serie A,Matchweek 3,Sat,Home,W,2,1,Juventus,2.1,1.2,67.0,23500.0,Lorenzo Insigne,4-3-3,4-3-3,Massimiliano Irrati,Match Report,,Napoli
2021-09-16,20:00,Europa Lg,Group stage,Thu,Away,D,2,2,eng Leicester City,2.1,0.7,54.0,29579.0,Lorenzo Insigne,4-3-3,4-3-3,Tiago Martins,Match Report,,Napoli
2021-09-20,20:45,Serie A,Matchweek 4,Mon,Away,W,4,0,Udinese,2.9,0.3,62.0,11484.0,Lorenzo Insigne,4-3-3,3-5-2,Gianluca Manganiello,Match Report,,Napoli
2021-09-23,18:30,Serie A,Matchweek 5,Thu,Away,W,4,0,Sampdoria,1.5,0.7,52.0,4596.0,Lorenzo Insigne,4-3-3,4-4-2,Paolo Valeri,Match Report,,Napoli
2021-09-26,20:45,Serie A,Matchweek 6,Sun,Home,W,2,0,Cagliari,1.7,0.1,67.0,20000.0,Lorenzo Insigne,4-3-3,4-2-3-1,Marco Piccinini,Match Report,,Napoli
2021-09-30,18:45,Europa Lg,Group stage,Thu,Home,L,2,3,ru Spartak Moscow,2.1,2.4,49.0,13373.0,Lorenzo Insigne,4-3-3,3-5-2,Ivan Kružliak,Match Report,,Napoli
2021-10-03,18:00,Serie A,Matchweek 7,Sun,Away,W,2,1,Fiorentina,1.7,0.4,46.0,15264.0,Lorenzo Insigne,4-2-3-1,4-4-2,Simone Sozza,Match Report,,Napoli
2021-10-17,18:00,Serie A,Matchweek 8,Sun,Home,W,1,0,Torino,1.4,1.0,51.0,27579.0,Lorenzo Insigne,4-2-3-1,3-4-1-2,Juan Sacchi,Match Report,,Napoli
2021-10-21,21:00,Europa Lg,Group stage,Thu,Home,W,3,0,pl Legia Warsaw,2.3,0.4,70.0,10346.0,Lorenzo Insigne,4-3-3,3-5-1-1,Carlos Grande Rabadán,Match Report,,Napoli
2021-10-24,18:00,Serie A,Matchweek 9,Sun,Away,D,0,0,Roma,0.7,1.5,62.0,47801.0,Lorenzo Insigne,4-2-3-1,4-2-3-1,Davide Massa,Match Report,,Napoli
2021-10-28,20:45,Serie A,Matchweek 10,Thu,Home,W,3,0,Bologna,2.7,0.3,65.0,20000.0,Lorenzo Insigne,4-2-3-1,3-4-3,Marco Serra,Match Report,,Napoli
2021-10-31,18:00,Serie A,Matchweek 11,Sun,Away,W,1,0,Salernitana,1.8,0.5,63.0,17043.0,Kalidou Koulibaly,4-2-3-1,4-3-1-2,Michael Fabbri,Match Report,,Napoli
2021-11-04,18:45,Europa Lg,Group stage,Thu,Away,W,4,1,pl Legia Warsaw,4.3,0.6,70.0,25706.0,Kalidou Koulibaly,4-2-3-1,3-4-3,Lawrence Visser,Match Report,,Napoli
2021-11-07,18:00,Serie A,Matchweek 12,Sun,Home,D,1,1,Hellas Verona,0.9,0.9,59.0,28000.0,Lorenzo Insigne,4-2-3-1,3-4-3,Giovanni Ayroldi,Match Report,,Napoli
2021-11-21,18:00,Serie A,Matchweek 13,Sun,Away,L,2,3,Inter,0.9,1.8,55.0,56649.0,Lorenzo Insigne,4-2-3-1,3-5-2,Paolo Valeri,Match Report,,Napoli
2021-11-24,18:30,Europa Lg,Group stage,Wed,Away,L,1,2,ru Spartak Moscow,2.5,1.8,70.0,25706.0,Kalidou Koulibaly,4-2-3-1,3-5-2,Clément Turpin,Match Report,,Napoli
2021-11-28,20:45,Serie A,Matchweek 14,Sun,Home,W,4,0,Lazio,1.0,0.3,61.0,36000.0,Lorenzo Insigne,4-3-3,4-3-3,Daniele Orsato,Match Report,,Napoli
2021-12-01,20:45,Serie A,Matchweek 15,Wed,Away,D,2,2,Sassuolo,0.9,0.3,50.0,8192.0,Lorenzo Insigne,4-3-3,4-3-3,Ivan Pezzuto,Match Report,,Napoli
2021-12-04,20:45,Serie A,Matchweek 16,Sat,Home,L,2,3,Atalanta,1.1,1.6,55.0,30000.0,Dries Mertens,3-4-3,3-4-3,Maurizio Mariani,Match Report,,Napoli
2021-12-09,18:45,Europa Lg,Group stage,Thu,Home,W,3,2,eng Leicester City,1.6,2.0,47.0,14646.0,Piotr Zieliński,4-2-3-1,4-2-3-1,Antonio Matéu Lahoz,Match Report,,Napoli
2021-12-12,18:00,Serie A,Matchweek 17,Sun,Home,L,0,1,Empoli,1.8,0.7,60.0,20000.0,Dries Mertens,4-2-3-1,4-3-1-2,Livio Marinelli,Match Report,,Napoli
2021-12-19,20:45,Serie A,Matchweek 18,Sun,Away,W,1,0,Milan,0.8,0.4,51.0,54647.0,Piotr Zieliński,4-2-3-1,4-2-3-1,Davide Massa,Match Report,,Napoli
2021-12-22,20:45,Serie A,Matchweek 19,Wed,Home,L,0,1,Spezia,1.9,0.6,65.0,25000.0,Dries Mertens,4-2-3-1,3-5-2,Luca Massimi,Match Report,,Napoli
2022-01-06,20:45,Serie A,Matchweek 20,Thu,Away,D,1,1,Juventus,0.9,1.5,56.0,19301.0,Lorenzo Insigne,4-2-3-1,4-3-3,Simone Sozza,Match Report,,Napoli
2022-01-09,16:30,Serie A,Matchweek 21,Sun,Home,W,1,0,Sampdoria,1.2,0.4,68.0,9000.0,Lorenzo Insigne,4-2-3-1,4-4-2,Marco Di Bello,Match Report,,Napoli
2022-01-13,18:00,Coppa Italia,Round of 16,Thu,Home,L,2,5,Fiorentina,,,48.0,4500.0,Dries Mertens,4-2-3-1,4-3-3,Giovanni Ayroldi,Match Report,Required Extra Time,Napoli
