Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Squad
2019-01-15,19:00,Ligue 1,Matchweek 17,Tue,Away,W,2,1,Angers,0.4,3.4,49.0,10836.0,Benoît Costil,4-2-3-1,4-3-3,Eric Wattellier,Match Report,,Bordeaux
2019-01-20,19:00,Ligue 1,Matchweek 21,Sun,Home,W,1,0,Dijon,1.6,1.2,69.0,13380.0,Benoît Costil,4-2-3-1,4-2-3-1,Johan Hamel,Match Report,,Bordeaux
2019-01-26,20:00,Ligue 1,Matchweek 22,Sat,Away,L,0,1,Strasbourg,0.7,0.7,49.0,25214.0,Benoît Costil,4-3-3,3-5-1-1,Florent Batta,Match Report,,Bordeaux
2019-01-30,18:45,Coupe de la Ligue,Semi-finals,Wed,Away,L,2,3,Strasbourg,,,,25090.0,Benoît Costil,4-2-3-1,3-4-1-2,Antony Gautier,Match Report,,Bordeaux
2019-02-05,19:00,Ligue 1,Matchweek 18,Tue,Away,L,0,1,Marseille,0.2,1.8,35.0,,Benoît Costil,4-2-3-1,4-4-2,Jérôme Brisard,Match Report,,Bordeaux
2019-02-09,17:00,Ligue 1,Matchweek 24,Sat,Away,L,0,1,Paris S-G,0.6,2.3,35.0,47274.0,Benoît Costil,4-2-3-1,4-4-2,Ruddy Buquet,Match Report,,Bordeaux
2019-02-17,15:00,Ligue 1,Matchweek 25,Sun,Home,W,2,1,Toulouse,0.7,2.3,43.0,19332.0,Benoît Costil,4-2-3-1,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,Bordeaux
2019-02-20,19:00,Ligue 1,Matchweek 23,Wed,Home,D,0,0,Guingamp,1.1,1.5,63.0,14527.0,Benoît Costil,4-2-3-1,4-2-3-1,Willy Delajod,Match Report,,Bordeaux
2019-02-24,15:00,Ligue 1,Matchweek 26,Sun,Away,L,0,1,Nantes,0.2,1.8,57.0,21910.0,Benoît Costil,4-2-3-1,4-3-3,Nicolas Rainville,Match Report,,Bordeaux
2019-03-05,19:00,Ligue 1,Matchweek 27,Tue,Home,L,1,2,Montpellier,1.2,1.7,62.0,14522.0,Benoît Costil,4-2-3-1,3-4-3,Jérôme Brisard,Match Report,,Bordeaux
2019-03-09,20:00,Ligue 1,Matchweek 28,Sat,Away,D,1,1,Monaco,1.6,0.8,42.0,8042.0,Benoît Costil,4-2-3-1,4-2-3-1,François Letexier,Match Report,,Bordeaux
2019-03-17,17:00,Ligue 1,Matchweek 29,Sun,Home,D,1,1,Rennes,1.7,0.7,47.0,19807.0,Benoît Costil,3-4-3,4-4-2,Eric Wattellier,Match Report,,Bordeaux
2019-03-31,15:00,Ligue 1,Matchweek 30,Sun,Away,D,0,0,Amiens,0.6,1.0,45.0,11765.0,Benoît Costil,4-4-1-1,4-4-2,Mikael Lesage,Match Report,,Bordeaux
2019-04-05,20:45,Ligue 1,Matchweek 31,Fri,Home,W,2,0,Marseille,1.5,1.6,36.0,34152.0,Benoît Costil,4-2-3-1,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,Bordeaux
2019-04-14,17:00,Ligue 1,Matchweek 32,Sun,Away,L,0,3,Saint-Étienne,0.3,1.9,50.0,33935.0,Benoît Costil,3-4-3,3-4-3,Ruddy Buquet,Match Report,,Bordeaux
2019-04-20,20:00,Ligue 1,Matchweek 33,Sat,Away,L,1,2,Nîmes,1.1,1.3,60.0,17092.0,Benoît Costil,3-4-3,4-4-2,Florent Batta,Match Report,,Bordeaux
2019-04-26,20:45,Ligue 1,Matchweek 34,Fri,Home,L,2,3,Lyon,1.0,2.4,37.0,27455.0,Benoît Costil,3-4-3,4-2-3-1,Benoît Bastien,Match Report,,Bordeaux
2019-05-04,20:00,Ligue 1,Matchweek 35,Sat,Home,L,0,1,Angers,0.6,0.8,62.0,18584.0,Benoît Costil,4-4-2,4-1-4-1,Nicolas Rainville,Match Report,,Bordeaux
2019-05-12,17:00,Ligue 1,Matchweek 36,Sun,Away,L,0,1,Lille,0.6,1.1,52.0,41413.0,Benoît Costil,4-1-4-1,4-3-3,Mikael Lesage,Match Report,,Bordeaux
2019-05-18,21:00,Ligue 1,Matchweek 37,Sat,Home,L,0,1,Reims,0.8,1.5,66.0,14247.0,Jaroslav Plašil,4-1-4-1,4-2-3-1,Eric Wattellier,Match Report,,Bordeaux
2019-05-24,21:05,Ligue 1,Matchweek 38,Fri,Away,W,1,0,Caen,1.8,1.1,62.0,19355.0,Jaroslav Plašil,3-4-3,4-4-2,Clément Turpin,Match Report,,Bordeaux
2022-08-07,15:00,Ligue 1,Matchweek 1,Sun,Away,L,1,4,Lille,0.6,2.4,41.0,32292.0,Birama Touré,4-2-3-1,4-2-3-1,Eric Wattellier,Match Report,,Auxerre
2022-08-14,15:00,Ligue 1,Matchweek 2,Sun,Home,D,2,2,Angers,0.8,1.4,40.0,15577.0,Birama Touré,4-1-4-1,4-2-3-1,Ruddy Buquet,Match Report,,Auxerre
2022-08-21,15:00,Ligue 1,Matchweek 3,Sun,Away,W,2,1,Montpellier,1.3,1.0,36.0,13137.0,Birama Touré,4-1-4-1,4-1-4-1,Mathieu Vernice,Match Report,,Auxerre
2022-08-27,17:00,Ligue 1,Matchweek 4,Sat,Home,W,1,0,Strasbourg,0.6,1.3,42.0,16059.0,Birama Touré,4-1-4-1,3-5-2,Johan Hamel,Match Report,,Auxerre
2022-08-31,19:00,Ligue 1,Matchweek 5,Wed,Away,L,1,2,Lyon,0.7,2.6,38.0,38609.0,Birama Touré,4-1-4-1,4-3-3,Pierre Gaillouste,Match Report,,Auxerre
2022-09-03,17:00,Ligue 1,Matchweek 6,Sat,Home,L,0,2,Marseille,0.6,1.6,48.0,17025.0,Birama Touré,4-1-4-1,3-4-3,Willy Delajod,Match Report,,Auxerre
2022-09-11,17:05,Ligue 1,Matchweek 7,Sun,Away,L,0,5,Rennes,0.7,1.6,52.0,27837.0,Birama Touré,4-1-4-1,4-4-2,Thomas Léonard,Match Report,,Auxerre
2022-09-16,21:00,Ligue 1,Matchweek 8,Fri,Home,L,1,3,Lorient,2.0,2.5,56.0,14866.0,Birama Touré,4-1-4-1,4-2-3-1,Ruddy Buquet,Match Report,,Auxerre
2022-10-02,15:00,Ligue 1,Matchweek 9,Sun,Home,D,1,1,Brest,1.4,0.6,48.0,14630.0,Birama Touré,4-1-4-1,4-2-3-1,Florent Batta,Match Report,,Auxerre
2022-10-09,15:00,Ligue 1,Matchweek 10,Sun,Away,L,1,2,Clermont Foot,1.0,1.1,52.0,11119.0,Birama Touré,4-1-4-1,3-4-3,Mathieu Vernice,Match Report,,Auxerre
2022-10-16,15:00,Ligue 1,Matchweek 11,Sun,Home,D,1,1,Nice,0.8,1.6,45.0,14125.0,Birama Touré,4-2-3-1,3-5-2,Eric Wattellier,Match Report,,Auxerre
2022-10-23,15:00,Ligue 1,Matchweek 12,Sun,Away,L,1,2,Reims,0.7,2.4,46.0,11411.0,Birama Touré,4-2-3-1,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,Auxerre
2022-10-30,13:00,Ligue 1,Matchweek 13,Sun,Home,W,1,0,Ajaccio,1.5,0.4,41.0,15092.0,Birama Touré,4-4-2,4-4-2,Benoît Millot,Match Report,,Auxerre
2022-11-04,21:00,Ligue 1,Matchweek 14,Fri,Away,D,1,1,Troyes,1.4,1.9,50.0,12689.0,Birama Touré,4-4-2,3-4-1-2,Pierre Gaillouste,Match Report,,Auxerre
2022-11-13,13:00,Ligue 1,Matchweek 15,Sun,Away,L,0,5,Paris S-G,0.7,2.0,41.0,45000.0,Birama Touré,5-4-1,4-3-1-2,Thomas Léonard,Match Report,,Auxerre
2022-12-28,17:00,Ligue 1,Matchweek 16,Wed,Home,L,2,3,Monaco,1.3,1.3,38.0,16503.0,Birama Touré,4-4-1-1,4-4-2,Marc Bollengier,Match Report,,Auxerre
2023-01-01,15:00,Ligue 1,Matchweek 17,Sun,Away,L,0,1,Nantes,0.8,1.0,50.0,23266.0,Birama Touré,4-4-1-1,4-4-2,Benoît Bastien,Match Report,,Auxerre
2023-01-08,18:00,Coupe de France,Round of 64,Sun,Away,D,2 (5),2 (4),Dunkerque,,,61.0,4000.0,Birama Touré,3-4-1-2,3-4-1-2,François Letexier,Match Report,Auxerre won on penalty kicks following extra time,Auxerre
2023-01-11,19:00,Ligue 1,Matchweek 18,Wed,Home,L,0,5,Toulouse,1.1,2.2,48.0,12405.0,Birama Touré,4-4-2,4-3-3,Florent Batta,Match Report,,Auxerre
2023-01-14,17:00,Ligue 1,Matchweek 19,Sat,Away,L,0,1,Lens,0.3,2.0,33.0,38208.0,Birama Touré,4-5-1,3-4-3,Willy Delajod,Match Report,,Auxerre
2023-01-22,18:30,Coupe de France,Round of 32,Sun,Away,W,4,0,Niort,,,56.0,2429.0,Jubal,4-4-2,4-4-2,Ruddy Buquet,Match Report,,Auxerre
2023-01-29,15:00,Ligue 1,Matchweek 20,Sun,Home,L,0,2,Montpellier,1.8,0.7,58.0,14206.0,Birama Touré,4-3-3,4-2-3-1,Jeremy Stinat,Match Report,,Auxerre
2023-02-01,21:00,Ligue 1,Matchweek 21,Wed,Away,L,2,3,Monaco,1.4,1.2,56.0,3561.0,Birama Touré,4-3-3,4-2-2-2,Eric Wattellier,Match Report,,Auxerre
2023-02-05,15:00,Ligue 1,Matchweek 22,Sun,Home,D,0,0,Reims,1.2,0.6,40.0,14680.0,Birama Touré,4-2-3-1,4-2-3-1,Pierre Gaillouste,Match Report,,Auxerre
2023-02-08,18:15,Coupe de France,Round of 16,Wed,Home,L,2,3,Rodez Aveyron,,,65.0,5322.0,Jubal,4-3-3,3-4-3,Stéphanie Frappart,Match Report,,Auxerre
2023-02-12,15:00,Ligue 1,Matchweek 23,Sun,Away,D,1,1,Angers,2.6,0.9,50.0,7873.0,Birama Touré,4-2-3-1,4-4-2,Thomas Léonard,Match Report,,Auxerre
2023-02-17,21:00,Ligue 1,Matchweek 24,Fri,Home,W,2,1,Lyon,1.5,0.8,35.0,16396.0,Birama Touré,3-4-3,3-4-1-2,Jérôme Brisard,Match Report,,Auxerre
2023-02-26,13:00,Ligue 1,Matchweek 25,Sun,Away,W,1,0,Lorient,0.7,1.5,39.0,13089.0,Birama Touré,3-4-3,4-2-3-1,Benoît Millot,Match Report,,Auxerre
2023-03-03,21:00,Ligue 1,Matchweek 26,Fri,Away,D,1,1,Nice,0.5,1.6,36.0,21133.0,Birama Touré,3-4-3,4-3-3,Bastien Dechepy,Match Report,,Auxerre
2023-03-11,17:00,Ligue 1,Matchweek 27,Sat,Home,D,0,0,Rennes,0.7,0.5,33.0,15695.0,Birama Touré,5-4-1,4-4-2,Mathieu Vernice,Match Report,,Auxerre
2023-03-19,15:00,Ligue 1,Matchweek 28,Sun,Away,L,0,2,Strasbourg,0.7,2.8,49.0,25530.0,Birama Touré,3-4-3,5-3-2,Eric Wattellier,Match Report,,Auxerre
2023-04-01,17:00,Ligue 1,Matchweek 29,Sat,Home,W,1,0,Troyes,1.1,1.5,38.0,16512.0,Birama Touré,3-4-3,3-4-3,Jérôme Brisard,Match Report,,Auxerre
2023-04-09,15:00,Ligue 1,Matchweek 30,Sun,Away,W,3,0,Ajaccio,0.8,1.1,43.0,6742.0,Birama Touré,3-4-3,4-4-2,Bastien Dechepy,Match Report,,Auxerre
2023-04-16,15:00,Ligue 1,Matchweek 31,Sun,Home,W,2,1,Nantes,2.6,0.9,31.0,15714.0,Birama Touré,3-4-3,4-1-4-1,Eric Wattellier,Match Report,,Auxerre
2023-04-22,17:00,Ligue 1,Matchweek 32,Sat,Home,D,1,1,Lille,1.5,2.2,31.0,16779.0,Birama Touré,3-4-3,4-2-3-1,Stéphanie Frappart,Match Report,,Auxerre
2023-04-30,20:45,Ligue 1,Matchweek 33,Sun,Away,L,1,2,Marseille,0.5,2.6,31.0,64532.0,Birama Touré,3-4-3,3-4-3,Jérémie Pignard,Match Report,,Auxerre
2023-05-07,15:00,Ligue 1,Matchweek 34,Sun,Home,D,1,1,Clermont Foot,1.2,1.5,47.0,16330.0,Birama Touré,3-4-3,3-4-3,Marc Bollengier,Match Report,,Auxerre
2023-05-14,15:00,Ligue 1,Matchweek 35,Sun,Away,L,0,1,Brest,0.6,1.6,55.0,15028.0,Birama Touré,5-3-2,4-1-4-1,Eric Wattellier,Match Report,,Auxerre
2023-05-21,20:45,Ligue 1,Matchweek 36,Sun,Home,L,1,2,Paris S-G,0.9,2.1,37.0,16682.0,Birama Touré,5-4-1,3-4-3,Benoît Bastien,Match Report,,Auxerre
2023-05-27,21:00,Ligue 1,Matchweek 37,Sat,Away,D,1,1,Toulouse,0.9,0.8,40.0,25172.0,Birama Touré,5-4-1,4-2-3-1,Mathieu Vernice,Match Report,,Auxerre
2023-06-03,21:00,Ligue 1,Matchweek 38,Sat,Home,L,1,3,Lens,3.3,2.8,51.0,17246.0,Birama Touré,3-4-3,3-4-3,Benoît Millot,Match Report,,Auxerre
2021-07-24,19:00,Ligue 2,Matchweek 1,Sat,Away,W,2,1,Amiens,,,53.0,5562.0,Birama Touré,4-1-4-1,4-3-3,Mathieu Vernice,Match Report,,Auxerre
2021-08-02,20:45,Ligue 2,Matchweek 2,Mon,Home,W,3,0,Grenoble,,,58.0,4660.0,Birama Touré,4-1-4-1,4-2-3-1,Romain Lissorgue,Match Report,,Auxerre
2021-08-07,19:00,Ligue 2,Matchweek 3,Sat,Home,D,0,0,Ajaccio,,,69.0,4942.0,Birama Touré,4-1-4-1,4-4-2,Olivier Thual,Match Report,,Auxerre
2021-08-16,20:45,Ligue 2,Matchweek 4,Mon,Away,D,1,1,Paris FC,,,62.0,3253.0,Birama Touré,4-1-4-1,4-2-3-1,Nicolas Rainville,Match Report,,Auxerre
2021-08-23,20:45,Ligue 2,Matchweek 5,Mon,Home,L,1,2,Guingamp,,,67.0,6516.0,Quentin Bernard,4-1-4-1,4-2-3-1,Aurélien Petit,Match Report,,Auxerre
2021-08-28,19:00,Ligue 2,Matchweek 6,Sat,Away,W,4,1,Nancy,,,46.0,5977.0,Birama Touré,4-3-3,4-2-3-1,Gaël Angoula,Match Report,,Auxerre
2021-09-11,19:00,Ligue 2,Matchweek 7,Sat,Home,W,4,0,Niort,,,61.0,7802.0,Birama Touré,4-3-3,4-2-3-1,Abdelatif Kherradji,Match Report,,Auxerre
2021-09-18,19:00,Ligue 2,Matchweek 8,Sat,Away,D,0,0,Quevilly-Rouen,,,71.0,3549.0,Birama Touré,4-3-3,4-1-4-1,Olivier Thual,Match Report,,Auxerre
2021-09-21,20:00,Ligue 2,Matchweek 9,Tue,Home,W,1,0,Rodez Aveyron,,,58.0,7445.0,Quentin Bernard,4-3-3,3-4-1-2,Bartolomeu Varela,Match Report,,Auxerre
2021-09-24,21:00,Ligue 2,Matchweek 10,Fri,Away,D,0,0,Sochaux,,,49.0,9185.0,Birama Touré,4-3-3,4-2-3-1,Remi Landry,Match Report,,Auxerre
2021-10-02,15:00,Ligue 2,Matchweek 11,Sat,Home,D,2,2,Nîmes,,,44.0,9479.0,Birama Touré,4-1-4-1,4-1-4-1,Romain Lissorgue,Match Report,,Auxerre
2021-10-16,15:00,Ligue 2,Matchweek 12,Sat,Away,L,0,6,Toulouse,,,46.0,10302.0,Birama Touré,4-2-3-1,4-2-3-1,Franck Schneider,Match Report,,Auxerre
2021-10-25,20:45,Ligue 2,Matchweek 13,Mon,Home,W,1,0,Bastia,,,55.0,8559.0,Birama Touré,4-2-3-1,4-2-3-1,Pierre Legat,Match Report,,Auxerre
2021-11-01,20:45,Ligue 2,Matchweek 14,Mon,Away,W,2,1,Valenciennes,,,52.0,6574.0,Birama Touré,4-3-3,4-4-2,Aurélien Petit,Match Report,,Auxerre
2021-11-06,15:00,Ligue 2,Matchweek 15,Sat,Home,W,4,1,Pau FC,,,59.0,10308.0,Birama Touré,4-1-4-1,4-2-3-1,Guillaume Paradis,Match Report,,Auxerre
2021-11-13,18:00,Coupe de France,Seventh round,Sat,Away,W,4,2,Limonest,,,,1155.0,Birama Touré,,,Arnaud Baert,Match Report,,Auxerre
2021-11-22,20:45,Ligue 2,Matchweek 16,Mon,Away,L,1,3,Dijon,,,65.0,11301.0,Birama Touré,4-1-4-1,4-2-3-1,Nicolas Rainville,Match Report,,Auxerre
2021-11-27,15:00,Coupe de France,Eighth round,Sat,Away,W,6,4,SO Chambéry Foot,,,,2271.0,Rémy Dugimont,,,Mathieu Vernice,Match Report,,Auxerre
2021-12-04,15:00,Ligue 2,Matchweek 17,Sat,Home,D,2,2,Caen,,,57.0,6366.0,Birama Touré,4-1-4-1,3-4-3,Jérôme Miguelgorry,Match Report,,Auxerre
2021-12-11,19:00,Ligue 2,Matchweek 18,Sat,Away,W,2,0,Dunkerque,,,59.0,1925.0,Birama Touré,4-1-4-1,4-5-1,Guillaume Paradis,Match Report,,Auxerre
2021-12-18,18:30,Coupe de France,Round of 64,Sat,Away,L,1,3,Lille,,,52.0,12093.0,Rémy Dugimont,4-1-4-1,4-4-2,Eric Wattellier,Match Report,,Auxerre
2021-12-21,20:45,Ligue 2,Matchweek 19,Tue,Home,L,2,3,Le Havre,,,68.0,6985.0,Birama Touré,4-1-4-1,3-4-3,Pierre Legat,Match Report,,Auxerre
2022-01-08,19:00,Ligue 2,Matchweek 20,Sat,Away,W,1,0,Grenoble,,,48.0,3881.0,Birama Touré,4-2-3-1,4-2-3-1,Benjamin Lepaysant,Match Report,,Auxerre
2022-01-28,19:00,Ligue 2,Matchweek 21,Fri,Away,D,0,0,Ajaccio,,,63.0,3300.0,Birama Touré,4-1-4-1,4-4-2,Mathieu Vernice,Match Report,,Auxerre
2022-02-01,19:00,Ligue 2,Matchweek 22,Tue,Home,L,1,2,Paris FC,,,63.0,4331.0,Birama Touré,4-1-4-1,4-2-3-1,Gaël Angoula,Match Report,,Auxerre
2022-02-05,19:00,Ligue 2,Matchweek 23,Sat,Away,D,1,1,Guingamp,,,58.0,7422.0,Birama Touré,4-1-4-1,3-4-3,Abdelatif Kherradji,Match Report,,Auxerre
2022-02-12,19:00,Ligue 2,Matchweek 24,Sat,Home,D,1,1,Nancy,,,70.0,5003.0,Birama Touré,4-1-4-1,5-3-2,Marc Bollengier,Match Report,,Auxerre
2022-02-19,19:00,Ligue 2,Matchweek 25,Sat,Away,W,1,0,Niort,,,56.0,2128.0,Birama Touré,4-1-4-1,4-2-3-1,Franck Schneider,Match Report,,Auxerre
2022-02-26,19:00,Ligue 2,Matchweek 26,Sat,Home,W,1,0,Quevilly-Rouen,,,59.0,5214.0,Birama Touré,4-4-2,3-4-3,Remi Landry,Match Report,,Auxerre
2022-03-05,19:00,Ligue 2,Matchweek 27,Sat,Away,W,3,1,Rodez Aveyron,,,67.0,1393.0,Birama Touré,4-4-2,3-1-4-2,Jérôme Miguelgorry,Match Report,,Auxerre
2022-03-12,15:00,Ligue 2,Matchweek 28,Sat,Home,W,3,2,Sochaux,,,48.0,10091.0,Birama Touré,4-1-4-1,4-2-3-1,Benjamin Lepaysant,Match Report,,Auxerre
2022-03-15,19:00,Ligue 2,Matchweek 29,Tue,Away,W,2,1,Nîmes,,,60.0,1838.0,Birama Touré,4-1-4-1,4-2-3-1,Pierre Gaillouste,Match Report,,Auxerre
2022-03-19,15:00,Ligue 2,Matchweek 30,Sat,Home,L,1,2,Toulouse,,,41.0,14360.0,Birama Touré,4-1-4-1,4-3-3,Stéphanie Frappart,Match Report,,Auxerre
2022-04-02,19:00,Ligue 2,Matchweek 31,Sat,Away,D,1,1,Bastia,,,58.0,3000.0,Birama Touré,4-1-4-1,3-5-2,Franck Schneider,Match Report,,Auxerre
2022-04-09,19:00,Ligue 2,Matchweek 32,Sat,Home,W,1,0,Valenciennes,,,57.0,11447.0,Birama Touré,4-1-4-1,3-4-1-2,Gaël Angoula,Match Report,,Auxerre
2022-04-16,15:00,Ligue 2,Matchweek 33,Sat,Away,W,4,1,Pau FC,,,61.0,3406.0,Birama Touré,4-1-4-1,4-2-3-1,Aurélien Petit,Match Report,,Auxerre
2022-04-19,20:00,Ligue 2,Matchweek 34,Tue,Home,W,2,1,Dijon,,,56.0,13614.0,Birama Touré,4-1-4-1,3-5-2,Marc Bollengier,Match Report,,Auxerre
2022-04-23,15:00,Ligue 2,Matchweek 35,Sat,Away,D,1,1,Caen,,,41.0,14935.0,Birama Touré,4-1-4-1,3-5-2,Pierre Legat,Match Report,,Auxerre
2022-04-30,15:00,Ligue 2,Matchweek 36,Sat,Home,W,1,0,Dunkerque,,,71.0,10714.0,Birama Touré,4-1-4-1,4-4-1-1,Benjamin Lepaysant,Match Report,,Auxerre
2022-05-07,19:00,Ligue 2,Matchweek 37,Sat,Away,W,2,1,Le Havre,,,55.0,8058.0,Birama Touré,4-1-4-1,4-3-1-2,Nicolas Rainville,Match Report,,Auxerre
2022-05-14,19:00,Ligue 2,Matchweek 38,Sat,Home,W,2,1,Amiens,,,61.0,17051.0,Birama Touré,4-1-4-1,3-5-2,Aurélien Petit,Match Report,,Auxerre
2022-05-26,19:00,Rel/Pro Play-offs,French 1/2 Relegation/Promotion Play-off,Thu,Home,D,1,1,Saint-Étienne,,,,17479.0,,,,,Match Report,Leg 1 of 2,Auxerre
2022-05-29,19:00,Rel/Pro Play-offs,French 1/2 Relegation/Promotion Play-off,Sun,Away,D,1 (5),1 (4),Saint-Étienne,,,,24489.0,,,,,Match Report,Leg 2 of 2; Auxerre won; Auxerre won on penalty kicks following extra time,Auxerre
2020-08-22,19:00,Ligue 2,Matchweek 1,Sat,Home,L,0,2,Sochaux,,,54.0,,Birama Touré,4-2-3-1,4-2-3-1,Mehdi Mokhtari,Match Report,,Auxerre
2020-08-29,19:00,Ligue 2,Matchweek 2,Sat,Away,W,2,1,Châteauroux,,,58.0,,Birama Touré,4-3-3,4-3-3,Pierre Gaillouste,Match Report,,Auxerre
2020-09-12,19:00,Ligue 2,Matchweek 3,Sat,Home,L,0,1,Clermont Foot,,,47.0,,Quentin Bernard,4-3-3,4-2-3-1,Guillaume Paradis,Match Report,,Auxerre
2020-09-21,20:45,Ligue 2,Matchweek 4,Mon,Home,W,2,1,Troyes,,,36.0,,Quentin Bernard,4-2-3-1,4-3-3,Olivier Thual,Match Report,,Auxerre
2020-09-26,15:00,Ligue 2,Matchweek 5,Sat,Away,L,1,3,Toulouse,,,55.0,,Quentin Bernard,4-4-2,3-5-2,Mathieu Vernice,Match Report,,Auxerre
2020-10-03,19:00,Ligue 2,Matchweek 6,Sat,Home,W,5,1,Ajaccio,,,44.0,,Birama Touré,4-1-4-1,4-4-2,Bartolomeu Varela,Match Report,,Auxerre
2020-10-19,20:45,Ligue 2,Matchweek 7,Mon,Away,L,0,2,Guingamp,,,61.0,,Birama Touré,4-2-3-1,4-4-2,Nicolas Rainville,Match Report,,Auxerre
2020-10-24,19:00,Ligue 2,Matchweek 8,Sat,Home,W,4,0,Chambly Oise,,,63.0,,Birama Touré,4-1-4-1,5-3-2,Pierre Gaillouste,Match Report,,Auxerre
2020-10-31,19:00,Ligue 2,Matchweek 9,Sat,Away,D,2,2,Rodez Aveyron,,,62.0,,Birama Touré,4-1-4-1,3-5-2,Mehdi Mokhtari,Match Report,,Auxerre
2020-11-07,19:00,Ligue 2,Matchweek 10,Sat,Home,W,2,1,Amiens,,,60.0,,Quentin Bernard,4-1-4-1,4-1-4-1,Abdelatif Kherradji,Match Report,,Auxerre
2020-11-21,19:00,Ligue 2,Matchweek 11,Sat,Away,W,3,0,Paris FC,,,44.0,,Birama Touré,4-1-4-1,4-3-3,Mathieu Vernice,Match Report,,Auxerre
2020-11-28,19:00,Ligue 2,Matchweek 12,Sat,Home,D,1,1,Valenciennes,,,64.0,,Quentin Bernard,4-1-4-1,4-2-3-1,Remi Landry,Match Report,,Auxerre
2020-12-01,19:00,Ligue 2,Matchweek 13,Tue,Away,D,1,1,Le Havre,,,62.0,,François Bellugou,4-1-4-1,4-4-2,Bartolomeu Varela,Match Report,,Auxerre
2020-12-05,19:00,Ligue 2,Matchweek 14,Sat,Home,W,6,0,Niort,,,53.0,,Birama Touré,4-1-4-1,3-4-3,Romain Lissorgue,Match Report,,Auxerre
2020-12-12,19:00,Ligue 2,Matchweek 15,Sat,Away,D,2,2,Nancy,,,59.0,,Birama Touré,4-1-4-1,4-2-3-1,Alain Durieux,Match Report,,Auxerre
2020-12-18,20:00,Ligue 2,Matchweek 16,Fri,Home,W,2,1,Pau FC,,,69.0,,Birama Touré,4-3-3,4-4-2,Guillaume Paradis,Match Report,,Auxerre
2020-12-22,20:00,Ligue 2,Matchweek 17,Tue,Away,W,1,0,Dunkerque,,,61.0,,Birama Touré,4-2-3-1,5-3-2,Arnaud Baert,Match Report,,Auxerre
2021-01-05,20:00,Ligue 2,Matchweek 18,Tue,Home,D,1,1,Caen,,,59.0,,Birama Touré,4-1-4-1,4-1-4-1,Remi Landry,Match Report,,Auxerre
2021-01-09,15:00,Ligue 2,Matchweek 19,Sat,Away,D,2,2,Grenoble,,,45.0,,Birama Touré,4-2-3-1,4-3-3,Bartolomeu Varela,Match Report,,Auxerre
2021-01-16,19:00,Ligue 2,Matchweek 20,Sat,Home,W,4,1,Châteauroux,,,51.0,,Birama Touré,4-1-4-1,4-2-3-1,Eric Wattellier,Match Report,,Auxerre
2021-01-19,21:00,Coupe de France,Eighth round,Tue,Home,W,1,0,Troyes,,,,,Samuel Souprayen,,,Romain Delpech,Match Report,,Auxerre
2021-01-23,15:00,Ligue 2,Matchweek 21,Sat,Away,L,0,1,Clermont Foot,,,55.0,,Birama Touré,4-1-4-1,4-2-3-1,Jeremy Stinat,Match Report,,Auxerre
2021-01-30,15:00,Ligue 2,Matchweek 22,Sat,Away,L,1,3,Troyes,,,42.0,,Birama Touré,4-3-3,3-5-1-1,Benoît Bastien,Match Report,,Auxerre
2021-02-02,20:00,Ligue 2,Matchweek 23,Tue,Home,W,3,1,Toulouse,,,46.0,,Birama Touré,4-1-4-1,5-3-2,Guillaume Paradis,Match Report,,Auxerre
2021-02-05,20:00,Ligue 2,Matchweek 24,Fri,Away,D,0,0,Ajaccio,,,46.0,,Birama Touré,4-1-4-1,4-2-3-1,Gaël Angoula,Match Report,,Auxerre
2021-02-10,14:45,Coupe de France,Round of 64,Wed,Home,L,0,2,Marseille,,,,,Samuel Souprayen,4-1-4-1,4-3-3,Franck Schneider,Match Report,,Auxerre
2021-02-13,15:00,Ligue 2,Matchweek 25,Sat,Home,D,1,1,Guingamp,,,57.0,,Birama Touré,4-1-4-1,4-2-3-1,Pierre Gaillouste,Match Report,,Auxerre
2021-02-20,19:00,Ligue 2,Matchweek 26,Sat,Away,W,1,0,Chambly Oise,,,60.0,,Birama Touré,4-1-4-1,4-2-3-1,Mikael Lesage,Match Report,,Auxerre
2021-02-27,19:00,Ligue 2,Matchweek 27,Sat,Home,L,0,1,Rodez Aveyron,,,66.0,,Birama Touré,4-1-4-1,3-1-4-2,Benjamin Lepaysant,Match Report,,Auxerre
2021-03-02,20:00,Ligue 2,Matchweek 28,Tue,Away,D,1,1,Amiens,,,55.0,,Birama Touré,4-1-4-1,3-4-3,Romain Lissorgue,Match Report,,Auxerre
2021-03-13,15:00,Ligue 2,Matchweek 29,Sat,Home,D,0,0,Paris FC,,,63.0,,Birama Touré,4-1-4-1,4-2-3-1,Antony Gautier,Match Report,,Auxerre
2021-03-20,20:00,Ligue 2,Matchweek 30,Sat,Away,D,2,2,Valenciennes,,,47.0,,Birama Touré,4-1-4-1,4-3-3,Pierre Gaillouste,Match Report,,Auxerre
2021-04-05,20:45,Ligue 2,Matchweek 31,Mon,Home,D,1,1,Le Havre,,,60.0,,Birama Touré,4-1-4-1,4-5-1,Mathieu Vernice,Match Report,,Auxerre
