Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Squad
2021-08-08,15:30,DFB-Pokal,Round of 64,Sun,Away,W,1,0,Meppen,,,70.0,6000.0,Niklas Stark,4-2-3-1,4-3-3,Robert Kampka,Match Report,,Hertha-BSC
2021-08-15,17:30,Bundesliga,Matchweek 1,Sun,Away,L,1,3,Köln,1.8,1.6,41.0,16500.0,Niklas Stark,4-3-3,4-1-2-1-2,Robert Hartmann,Match Report,,Hertha-BSC
2021-08-21,15:30,Bundesliga,Matchweek 2,Sat,Home,L,1,2,Wolfsburg,1.2,1.0,41.0,18241.0,Dedryck Boyata,4-2-3-1,4-2-3-1,Matthias Jöllenbeck,Match Report,,Hertha-BSC
2021-08-28,18:30,Bundesliga,Matchweek 3,Sat,Away,L,0,5,Bayern Munich,0.4,2.8,37.0,25000.0,Dedryck Boyata,4-2-3-1,4-2-3-1,Sven Jablonski,Match Report,,Hertha-BSC
2021-09-12,17:30,Bundesliga,Matchweek 4,Sun,Away,W,3,1,Bochum,0.3,1.2,34.0,14000.0,Dedryck Boyata,3-4-3,4-2-3-1,Robert Schröder,Match Report,,Hertha-BSC
2021-09-17,20:30,Bundesliga,Matchweek 5,Fri,Home,W,2,1,Greuther Fürth,0.7,1.4,57.0,21372.0,Dedryck Boyata,3-4-3,4-2-2-2,Tobias Stieler,Match Report,,Hertha-BSC
2021-09-25,15:30,Bundesliga,Matchweek 6,Sat,Away,L,0,6,RB Leipzig,0.2,3.8,39.0,23500.0,Niklas Stark,3-4-3,3-4-3,Sascha Stegemann,Match Report,,Hertha-BSC
2021-10-02,15:30,Bundesliga,Matchweek 7,Sat,Home,L,1,2,Freiburg,1.0,0.7,44.0,18376.0,Dedryck Boyata,3-4-3,3-4-3,Patrick Ittrich,Match Report,,Hertha-BSC
2021-10-16,15:30,Bundesliga,Matchweek 8,Sat,Away,W,2,1,Eint Frankfurt,1.8,1.6,42.0,32000.0,Dedryck Boyata,4-2-3-1,3-4-1-2,Deniz Aytekin,Match Report,,Hertha-BSC
2021-10-23,18:30,Bundesliga,Matchweek 9,Sat,Home,W,1,0,Gladbach,1.0,0.5,42.0,25000.0,Dedryck Boyata,4-2-3-1,3-4-1-2,Benjamin Cortus,Match Report,,Hertha-BSC
2021-10-26,18:30,DFB-Pokal,Round of 32,Tue,Away,W,3,1,Preußen Münster,,,56.0,11037.0,Dedryck Boyata,4-2-2-2,4-3-3,Frank Willenborg,Match Report,,Hertha-BSC
2021-10-29,20:30,Bundesliga,Matchweek 10,Fri,Away,L,0,2,Hoffenheim,0.3,0.9,46.0,8127.0,Dedryck Boyata,4-2-3-1,3-4-1-2,Sven Jablonski,Match Report,,Hertha-BSC
2021-11-07,15:30,Bundesliga,Matchweek 11,Sun,Home,D,1,1,Leverkusen,0.8,1.0,46.0,22187.0,Niklas Stark,4-2-3-1,4-2-3-1,Robert Hartmann,Match Report,,Hertha-BSC
2021-11-20,18:30,Bundesliga,Matchweek 12,Sat,Away,L,0,2,Union Berlin,0.4,1.5,58.0,22012.0,Niklas Stark,4-2-3-1,3-5-2,Felix Brych,Match Report,,Hertha-BSC
2021-11-27,15:30,Bundesliga,Matchweek 13,Sat,Home,D,1,1,Augsburg,1.7,1.2,52.0,14523.0,Niklas Stark,3-4-3,4-4-2,Frank Willenborg,Match Report,,Hertha-BSC
2021-12-05,15:30,Bundesliga,Matchweek 14,Sun,Away,D,2,2,Stuttgart,1.3,1.4,46.0,395.0,Dedryck Boyata,4-4-2,3-5-2,Benjamin Brand,Match Report,,Hertha-BSC
2021-12-11,15:30,Bundesliga,Matchweek 15,Sat,Home,W,2,0,Arminia,2.0,0.5,60.0,5000.0,Dedryck Boyata,4-2-2-2,4-2-3-1,Tobias Welz,Match Report,,Hertha-BSC
2021-12-14,20:30,Bundesliga,Matchweek 16,Tue,Away,L,0,4,Mainz 05,0.4,2.9,33.0,10000.0,Dedryck Boyata,4-4-2,3-5-2,Harm Osmers,Match Report,,Hertha-BSC
2021-12-18,18:30,Bundesliga,Matchweek 17,Sat,Home,W,3,2,Dortmund,1.2,1.3,41.0,5000.0,Niklas Stark,4-2-2-2,4-2-3-1,Marco Fritz,Match Report,,Hertha-BSC
2022-01-09,15:30,Bundesliga,Matchweek 18,Sun,Home,L,1,3,Köln,1.2,1.2,53.0,3000.0,Niklas Stark,4-2-2-2,4-1-3-2,Tobias Stieler,Match Report,,Hertha-BSC
2022-01-15,15:30,Bundesliga,Matchweek 19,Sat,Away,D,0,0,Wolfsburg,0.3,1.7,52.0,500.0,Niklas Stark,4-4-2,3-4-3,Robert Hartmann,Match Report,,Hertha-BSC
2022-01-19,20:45,DFB-Pokal,Round of 16,Wed,Home,L,2,3,Union Berlin,,,67.0,3000.0,Dedryck Boyata,4-1-4-1,3-1-4-2,Deniz Aytekin,Match Report,,Hertha-BSC
2022-01-23,17:30,Bundesliga,Matchweek 20,Sun,Home,L,1,4,Bayern Munich,0.9,5.5,30.0,3000.0,Dedryck Boyata,5-3-2,3-2-4-1,Bastian Dankert,Match Report,,Hertha-BSC
2022-02-04,20:30,Bundesliga,Matchweek 21,Fri,Home,D,1,1,Bochum,0.4,1.1,52.0,3000.0,Niklas Stark,4-4-2,4-1-4-1,Marco Fritz,Match Report,,Hertha-BSC
2022-02-12,15:30,Bundesliga,Matchweek 22,Sat,Away,L,1,2,Greuther Fürth,2.1,2.4,60.0,9000.0,Niklas Stark,4-4-2,4-1-2-1-2,Daniel Schlager,Match Report,,Hertha-BSC
2022-02-20,19:30,Bundesliga,Matchweek 23,Sun,Home,L,1,6,RB Leipzig,1.0,3.4,36.0,10000.0,Peter Pekarík,4-3-3,3-1-4-2,Patrick Ittrich,Match Report,,Hertha-BSC
2022-02-26,15:30,Bundesliga,Matchweek 24,Sat,Away,L,0,3,Freiburg,1.3,2.6,42.0,25000.0,Dedryck Boyata,4-3-3,4-2-3-1,Sven Jablonski,Match Report,,Hertha-BSC
2022-03-05,15:30,Bundesliga,Matchweek 25,Sat,Home,L,1,4,Eint Frankfurt,0.4,1.2,47.0,25000.0,Dedryck Boyata,4-3-3,3-4-3,Harm Osmers,Match Report,,Hertha-BSC
2022-03-12,18:30,Bundesliga,Matchweek 26,Sat,Away,L,0,2,Gladbach,0.6,1.8,47.0,30675.0,Niklas Stark,3-1-4-2,3-4-3,Florian Badstübner,Match Report,,Hertha-BSC
2022-03-19,15:30,Bundesliga,Matchweek 27,Sat,Home,W,3,0,Hoffenheim,1.3,0.8,32.0,25000.0,Dedryck Boyata,4-1-4-1,3-5-2,Daniel Schlager,Match Report,,Hertha-BSC
2022-04-02,15:30,Bundesliga,Matchweek 28,Sat,Away,L,1,2,Leverkusen,0.8,1.5,32.0,23557.0,Dedryck Boyata,4-1-4-1,4-2-3-1,Matthias Jöllenbeck,Match Report,,Hertha-BSC
2022-04-09,18:30,Bundesliga,Matchweek 29,Sat,Home,L,1,4,Union Berlin,0.7,1.8,52.0,74667.0,Dedryck Boyata,4-1-4-1,3-1-4-2,Sven Jablonski,Match Report,,Hertha-BSC
2022-04-16,15:30,Bundesliga,Matchweek 30,Sat,Away,W,1,0,Augsburg,1.1,1.0,41.0,28533.0,Dedryck Boyata,4-4-2,4-4-2,Marco Fritz,Match Report,,Hertha-BSC
2022-04-24,17:30,Bundesliga,Matchweek 31,Sun,Home,W,2,0,Stuttgart,1.4,0.6,42.0,54589.0,Dedryck Boyata,4-2-3-1,4-3-3,Felix Brych,Match Report,,Hertha-BSC
2022-04-30,15:30,Bundesliga,Matchweek 32,Sat,Away,D,1,1,Arminia,1.5,0.5,45.0,26021.0,Dedryck Boyata,4-2-3-1,4-2-3-1,Deniz Aytekin,Match Report,,Hertha-BSC
2022-05-07,18:30,Bundesliga,Matchweek 33,Sat,Home,L,1,2,Mainz 05,1.1,0.7,36.0,71548.0,Dedryck Boyata,4-2-3-1,3-5-2,Patrick Ittrich,Match Report,,Hertha-BSC
2022-05-14,15:30,Bundesliga,Matchweek 34,Sat,Away,L,1,2,Dortmund,1.0,1.3,27.0,80500.0,Dedryck Boyata,4-2-3-1,3-4-3,Tobias Stieler,Match Report,,Hertha-BSC
2022-05-19,20:30,Rel/Pro Play-offs,German 1/2 Relegation/Promotion Play-offs,Thu,Home,L,0,1,Hamburger SV,,,,75500.0,,,,,Match Report,Leg 1 of 2,Hertha-BSC
2022-05-23,20:30,Rel/Pro Play-offs,German 1/2 Relegation/Promotion Play-offs,Mon,Away,W,2,0,Hamburger SV,,,,57000.0,,,,,Match Report,Leg 2 of 2; Hertha BSC won,Hertha-BSC
2020-09-11,20:45,DFB-Pokal,First round,Fri,Away,L,4,5,Braunschweig,,,65.0,,Niklas Stark,4-2-3-1,3-4-3,Tobias Stieler,Match Report,,Hertha-BSC
2020-09-19,15:30,Bundesliga,Matchweek 1,Sat,Away,W,4,1,Werder Bremen,1.8,0.7,55.0,8400.0,Niklas Stark,4-1-2-1-2◆,4-2-2-2,Sascha Stegemann,Match Report,,Hertha-BSC
2020-09-25,20:30,Bundesliga,Matchweek 2,Fri,Home,L,1,3,Eint Frankfurt,1.2,1.5,56.0,4000.0,Dedryck Boyata,4-1-2-1-2◆,3-4-1-2,Bastian Dankert,Match Report,,Hertha-BSC
2020-10-04,18:00,Bundesliga,Matchweek 3,Sun,Away,L,3,4,Bayern Munich,1.1,3.6,34.0,,Dedryck Boyata,4-4-1-1,4-2-3-1,Benjamin Cortus,Match Report,,Hertha-BSC
2020-10-17,15:30,Bundesliga,Matchweek 4,Sat,Home,L,0,2,Stuttgart,1.1,1.3,63.0,4000.0,Dedryck Boyata,4-2-3-1,3-4-3,Harm Osmers,Match Report,,Hertha-BSC
2020-10-24,15:30,Bundesliga,Matchweek 5,Sat,Away,L,1,2,RB Leipzig,0.8,2.7,33.0,999.0,Dedryck Boyata,4-2-3-1,4-2-3-1,Tobias Stieler,Match Report,,Hertha-BSC
2020-11-01,18:00,Bundesliga,Matchweek 6,Sun,Home,D,1,1,Wolfsburg,1.2,0.6,53.0,,Dedryck Boyata,4-2-3-1,4-2-3-1,Martin Petersen,Match Report,,Hertha-BSC
